appid,player_id,game_name,play_time,genres,categories,currency,initial_price,final_price,discount_percent
539330,0,Light Fairytale Episode 1,285,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Family Sharing', 'Full controller support', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,850,850,0
539440,0,Citalis,150,"['Casual', 'Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",GBP,169,169,0
539450,0,Crab Dub,211,"['Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,249,249,0
539460,0,Puzzle Cube,136,"['Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,169,169,0
539470,0,Police Stories,0,"['Action', 'Indie', 'Simulation', 'Strategy']","['Co-op', 'Family Sharing', 'Full controller support', 'Includes level editor', 'Multi-player', 'Online Co-op', 'Remote Play Together', 'Remote Play on TV', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Workshop']",GBP,1675,1675,0
539670,0,Sakura Nova,185,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,1099,1099,0
539690,0,Nanomedix Inc,0,"['Casual', 'Indie', 'Strategy']","['Family Sharing', 'Single-player']",GBP,79,79,0
539720,0,Razortron 2000,213,"['Casual', 'Indie', 'Racing']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,440,440,0
539750,0,Kombine,76,"['Casual', 'Indie', 'Strategy']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,89,89,0
540020,0,Final Quest II,140,"['Indie', 'RPG']","['Family Sharing', 'Partial Controller Support', 'Steam Achievements', 'Steam Trading Cards']",GBP,169,169,0
540610,0,Delicious! Pretty Girls Mahjong Solitaire,406,['Casual'],"['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,89,89,0
540640,0,Tales of the Elements,122,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,519,519,0
540840,0,Lara Croft GO,226,['Adventure'],"['Family Sharing', 'Full controller support', 'Remote Play on Phone', 'Remote Play on TV', 'Remote Play on Tablet', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,849,849,0
540860,0,Dragon Kingdom War,206,"['Casual', 'Indie', 'RPG', 'Strategy']","['Family Sharing', 'Single-player', 'Stats', 'Steam Trading Cards', 'Steam Workshop']",GBP,399,399,0
540900,0,Nuclear Contingency,112,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,89,89,0
541230,0,Alien Shooter TD,214,"['Action', 'Indie', 'Strategy']","['Family Sharing', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,850,850,0
541240,0,Red's Kingdom,143,"['Action', 'Adventure', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,699,699,0
541350,0,Calm Waters,0,"['Adventure', 'Casual', 'Indie']","['Captions available', 'Family Sharing', 'Single-player']",GBP,399,399,0
541370,0,Clickdraw Clicker,171,"['Action', 'Casual', 'Indie']","['Family Sharing', 'Multi-player', 'PvP', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,89,44,51
541920,0,Help,181,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",GBP,445,445,0
542050,0,Forgotton Anne,242,"['Action', 'Adventure', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1549,1549,0
542110,0,FriendShip,0,['Casual'],"['Co-op', 'Cross-Platform Multiplayer', 'Family Sharing', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Single-player', 'Tracked Controller Support', 'VR Only']",GBP,399,399,0
542200,0,Animal Lover,383,"['Casual', 'Indie', 'Simulation']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements']",GBP,719,719,0
542240,0,TZOMPANTLI,336,"['Action', 'Early Access', 'Indie', 'Nudity', 'Violent']","['Family Sharing', 'Multi-player', 'Partial Controller Support', 'Remote Play Together', 'Shared/Split Screen', 'Single-player']",GBP,719,719,0
542340,0,Slingshot people,136,"['Action', 'Casual', 'Indie', 'Simulation']","['Commentary available', 'Family Sharing', 'Single-player', 'Stats', 'Steam Trading Cards']",GBP,79,79,0
542350,0,Castle of no Escape 2,242,"['Action', 'Indie']","['Family Sharing', 'Includes level editor', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,399,399,0
542400,0,Pixel Gladiator,243,"['Action', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,399,67,83
542520,0,Lost in the Rift - Reborn,0,"['Adventure', 'Indie', 'Violent']","['Family Sharing', 'Full controller support', 'Single-player', 'Tracked Controller Support', 'VR Only']",GBP,399,399,0
542550,0,Plankton,121,"['Casual', 'Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,89,89,0
542570,0,RunVR,75,"['Indie', 'Racing', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Leaderboards', 'Tracked Controller Support', 'VR Only']",GBP,479,479,0
542690,0,Mahsung Deluxe,127,['Casual'],"['Family Sharing', 'Single-player']",GBP,79,79,0
542710,0,Dessert Storm,136,['Casual'],"['Family Sharing', 'Single-player']",GBP,79,79,0
542720,0,Bubble Blowout,136,"['Action', 'Casual']","['Family Sharing', 'Single-player']",GBP,79,79,0
542730,0,Block Blowout,128,"['Action', 'Casual']","['Family Sharing', 'Single-player']",GBP,79,79,0
542740,0,Balloon Blowout,128,"['Action', 'Casual']","['Family Sharing', 'Single-player']",GBP,79,79,0
542750,0,PIRATADO 1,192,"['Action', 'Adventure', 'Simulation']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Trading Cards', 'VR Only']",GBP,719,71,90
542820,0,DemonicGuestVR,0,"['Casual', 'Early Access']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'VR Only']",GBP,79,79,0
542930,0,Painted Memories,159,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,749,749,0
543030,0,Slap The Fly,0,"['Indie', 'Simulation']","['Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Single-player']",GBP,479,479,0
543100,0,Beat The Game,0,"['Adventure', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Single-player']",GBP,399,239,40
543160,0,SuperMoose,208,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",GBP,159,159,0
543170,0,Project: R.E.B.O.O.T,181,"['Action', 'Adventure', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",GBP,89,89,0
543260,0,Wonder Boy: The Dragon's Trap,212,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1499,1499,0
543360,0,Relaxation balls,288,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,79,79,0
543380,0,Empire of the Fallen Steel,0,"['Indie', 'RPG']","['Family Sharing', 'Single-player']",GBP,399,399,0
543460,0,Dead Rising 4,212,['Action'],"['Family Sharing', 'Full controller support', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1999,1999,0
543600,0,Monster Maze VR,0,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Tracked Controller Support', 'VR Only']",GBP,79,79,0
543650,0,Last Days,295,"['Action', 'Adventure', 'Early Access', 'Free To Play', 'Gore', 'Indie', 'RPG', 'Violent']","['Partial Controller Support', 'Single-player', 'Steam Trading Cards']",0,0,0,0
544140,0,Murder Mystery Adventure,129,"['Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",GBP,399,399,0
544180,0,Orbox C,232,"['Action', 'Adventure', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,89,89,0
544330,0,Snake Pass,127,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,1599,319,80
544410,0,Potioneer: The VR Gardening Simulator,0,"['Adventure', 'Casual', 'Early Access', 'Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Tracked Controller Support', 'VR Only']",GBP,699,699,0
544610,0,Battlestar Galactica Deadlock,273,['Strategy'],"['Co-op', 'Family Sharing', 'Multi-player', 'Online Co-op', 'Online PvP', 'Partial Controller Support', 'PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,3350,3350,0
544750,0,SOULCALIBUR VI,0,['Action'],"['Family Sharing', 'Multi-player', 'Online PvP', 'Partial Controller Support', 'PvP', 'Remote Play Together', 'Remote Play on Phone', 'Remote Play on Tablet', 'Shared/Split Screen', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,4999,4999,0
544800,0,Driftwatch VR,0,['Action'],"['Family Sharing', 'Single-player', 'Stats', 'Steam Achievements', 'Tracked Controller Support', 'VR Only']",GBP,429,429,0
544810,0,KARDS - The WWII Card Game,0,"['Casual', 'Free To Play', 'Indie', 'Strategy']","['In-App Purchases', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play on Tablet', 'Single-player']",0,0,0,0
544920,0,Darwin Project,15,"['Action', 'Free To Play', 'Indie']","['Full controller support', 'In-App Purchases', 'Multi-player', 'Online PvP', 'PvP']",0,0,0,0
548430,0,Deep Rock Galactic,250,['Action'],"['Captions available', 'Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Online Co-op', 'Remote Play on TV', 'Remote Play on Tablet', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,2499,2499,0
552390,0,Druid,242,"['Adventure', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",EUR,199,199,0
552410,0,Project Abyss,285,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Trading Cards']",EUR,499,499,0
552500,0,Warhammer: Vermintide 2,920,"['Action', 'Indie', 'RPG']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Online Co-op', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",EUR,2799,2799,0
552540,0,Lotia®,0,"['Indie', 'RPG']","['Full controller support', 'Single-player', 'Steam Achievements']",0,0,0,0
552550,0,Space Rift Non-VR - Episode 1,0,"['Action', 'Adventure', 'Simulation']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements']",EUR,999,999,0
553640,0,ICEY,297,"['Action', 'Adventure', 'RPG']","['Family Sharing', 'Full controller support', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",INR,56300,28100,50
553790,0,Once in Yaissor,288,"['Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",INR,5800,5800,0
553800,0,Lunar Stone: Origin of Blood,315,"['Action', 'Adventure']","['Captions available', 'Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Tracked Controller Support', 'VR Only']",INR,19900,19900,0
553820,0,DeathMetal,182,"['Action', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",INR,16900,16900,0
554770,0,Heavily Armed,156,"['Action', 'Adventure', 'RPG', 'Violent']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",EUR,499,49,90
554810,0,The Wild Eternal,0,['Adventure'],"['Captions available', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Cloud']",0,0,0,0
555710,0,Zolg,216,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",INR,5800,5800,0
555890,0,Burgers 2,181,"['Action', 'Adventure', 'Indie', 'RPG']","['Co-op', 'Family Sharing', 'Full controller support', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",INR,15500,15500,0
555920,0,Dark Egypt,132,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",INR,5200,5200,0
555930,0,Madness,180,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",INR,5200,5200,0
556060,0,Detective Gallo,182,['Adventure'],"['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",INR,45900,45900,0
556160,0,PHAT STACKS,192,"['Action', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",INR,10500,2900,72
556240,0,Disoriented,51,['Indie'],"['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",USD,299,299,0
556250,0,Final Core,241,"['Action', 'Indie', 'Strategy']","['Family Sharing', 'Single-player']",USD,99,99,0
556540,0,Pyramid VR,0,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Single-player', 'Steam Cloud', 'Tracked Controller Support', 'VR Only']",EUR,159,159,0
556770,0,Star Phoenix,210,"['Action', 'Early Access', 'Gore', 'Indie', 'RPG']","['Family Sharing', 'Single-player', 'Steam Cloud', 'Steam Trading Cards', 'Tracked Controller Support', 'VR Only']",EUR,999,999,0
557190,0,BuildMoreCubes,273,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",EUR,499,499,0
557580,0,Ancient Guardian,151,"['Action', 'Adventure', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",USD,799,799,0
557680,0,Germ Wars,126,"['Action', 'Casual', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",USD,199,199,0
558340,0,Faces of Illusion: The Twin Phantoms,181,"['Adventure', 'Casual']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",EUR,1479,1479,0
558420,0,Stories Untold,87,"['Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud']",EUR,975,975,0
559350,0,EURGAVA™ - Fight for Haaria,210,"['Casual', 'Indie', 'RPG', 'Strategy']","['Family Sharing', 'Single-player', 'Steam Trading Cards']",USD,499,499,0
559450,0,Demented Pixie,185,"['Indie', 'RPG', 'Strategy']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",USD,499,499,0
559650,0,Witch It,393,"['Action', 'Casual', 'Indie']","['Family Sharing', 'Full controller support', 'Includes level editor', 'Multi-player', 'Online PvP', 'PvP', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled']",BRL,5999,1199,80
559680,0,Vampire: The Masquerade - Redemption,0,"['RPG', 'Violent']","['Family Sharing', 'Single-player']",EUR,599,599,0
560170,0,STAR WARS™: Shadows of the Empire,0,"['Action', 'Adventure']","['Family Sharing', 'Partial Controller Support', 'Single-player']",USD,599,599,0
560220,0,Estiman,260,['Indie'],"['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Steam Trading Cards']",USD,399,79,80
560770,0,Andoran Skye 1.5,0,"['Action', 'Adventure', 'RPG', 'Strategy']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Stats', 'Steam Achievements']",EUR,819,819,0
561420,0,Hot Plates,242,"['Action', 'Casual', 'Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",USD,499,499,0
561450,0,Mutant Fighting Cup 2,214,"['Action', 'Indie', 'RPG']","['Family Sharing', 'Multi-player', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",USD,349,349,0
578080,0,PUBG: BATTLEGROUNDS,5361,"['Action', 'Adventure', 'Free To Play', 'Massively Multiplayer']","['Multi-player', 'Online PvP', 'PvP', 'Remote Play on Phone', 'Remote Play on Tablet', 'Stats']",0,0,0,0
582270,0,Everything,424,"['Casual', 'Indie', 'RPG', 'Simulation']","['Captions available', 'Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",CAD,1999,1999,0
583060,0,The Cavern,0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']","['Family Sharing', 'Single-player', 'Tracked Controller Support', 'VR Only']",GBP,1029,1029,0
583150,0,KART CHASER : THE BOOST VR,0,"['Casual', 'Racing', 'Sports']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'VR Only']",GBP,699,699,0
